PMID,Label,Journal Title ISO Abbreviation,NLM ID,Year,Title,Abstract
19490886,0,J. Am. Chem. Soc.,7503056,2009,One-carbon extrusion from a tetraazafulvalene. Isolation of aldehydes and a study of their origin.,"Reaction of imidazolylidene-derived enetetramine 2 with aliphatic iodides and bromides (and with aryl iodides bearing alkene-containing side-chains in the ortho-position) leads to formation of aliphatic aldehydes through an unprecedented extrusion of a one-carbon unit from the enetetramine. An intermediate 2-alkylimidazoline 24 is proposed, where the alkyl group derives from the substrate; this imidazoline undergoes further reaction in situ to afford the observed aldehydes on acidic workup. Modified substrates were designed and prepared to probe the chemistry of the alkylimidazoline adducts and provided extensive information on the chemistry of the adducts."
19490893,0,J. Proteome Res.,101128775,2009,"Protein tyrosine nitration: selectivity, physicochemical and biological consequences, denitration, and proteomics methods for the identification of tyrosine-nitrated proteins.","Protein tyrosine nitration (PTN) is a post-translational modification occurring under the action of a nitrating agent. Tyrosine is modified in the 3-position of the phenolic ring through the addition of a nitro group (NO2). In the present article, we review the main nitration reactions and elucidate why nitration is not a random chemical process. The particular physical and chemical properties of 3-nitrotyrosine (e.g., pKa, spectrophotometric properties, reduction to aminotyrosine) will be discussed, and the biological consequences of PTN (e.g., modification of enzymatic activity, sensitivity to proteolytic degradation, impact on protein phosphorylation, immunogenicity and implication in disease) will be reviewed. Recent data indicate the possibility of an in vivo denitration process, which will be discussed with respect to the different reaction mechanisms that have been proposed. The second part of this review article focuses on analytical methods to determine this post-translational modification in complex proteomes, which remains a major challenge."
19490895,1,J. Neurochem.,2985190R,2009,CD36: a multi-modal target for acute stroke therapy.,"A role for CD36 in the pathogenesis of atherosclerosis, inflammation and lipid metabolism has been well-documented. However, little is known about the role of CD36 in cerebral ischemia. The intent of this review is to develop the concept that CD36, whose functions have been implicated in other pathological events, is a prototypic inflammatory receptor that contributes to the pathogenesis of cerebral ischemia. The importance of CD36 as a treatment target is indicated by the fact that many treatment strategies that are effective in experimental models of stroke exhibit little or no efficacy in clinical trials. The failure of clinical trials may be due to the use of animal models of stroke that do not reflect traditional risk factors for stroke in humans. The discussion will be focused on two risk factors, hyperlipidemia and diabetes, that modulate CD36 responses. Blocking the expression and function of CD36 by pharmacological or genetic means will provide insight not only toward identifying CD36 as a novel molecular target but also for developing effective therapeutic strategies to treat stroke victims. More importantly, coupling clinically relevant conditions with CD36-mediated ischemic injury may provide an appropriate animal model paradigm and develop a scientific understanding that could lead to clinical translational studies involving human subjects."
19490898,1,Proteomics,101092707,2009,Sample preparation issues for tissue imaging by imaging MS.,"Imaging MS is a powerful technique that combines the chemical and spatial analysis of surfaces. It allows spatial localization of multiple different compounds that are recorded in parallel without the need of a label. It is currently one of the rapidly developing techniques in the proteomics toolbox. Different complementary imaging MS methods, i.e. MALDI and secondary ion MS imaging for direct tissue analysis, can be applied on exactly the same tissue sample. This allows the identification of small molecules, peptides and proteins present on the same sample surface. Sample preparation is crucial to obtain high quality, reliable and reproducible complementary molecular images. It is essential to optimize the conditions for each step in the sample preparation protocol, ranging from sample collection and storage to surface modification. In this article, we review and discuss the importance of correct sample treatment in case of MALDI and secondary ion MS imaging experiments and describe the experimental requirements for optimal sample preparation."
19491254,0,Proteomics,101092707,2009,Phosphoproteomic analysis of distinct tumor cell lines in response to nocodazole treatment.,"Here, we report for the first time a comparative phosphoproteomic analysis of distinct tumor cell lines in the presence or absence of the microtubule-interfering agent nocodazole. In total, 1525 phosphorylation sites assigned to 726 phosphoproteins were identified using LC-MS-based technology following phosphopeptide enrichment. Analysis of the amino acid composition surrounding the identified in vivo phosphorylation sites revealed that they could be classified into two motif groups: pSer-Pro and pSer-Asp/Glu. Phosphoproteomic change resulting from nocodazole treatment varied among cell lines in terms of the numbers of total phosphopeptides identified, motif groups, and functional annotation groups; however, the cell lines were equally sensitive to nocodazole. The identified phosphoproteome subset contained major signaling proteins and proteins known to be involved in mitosis, but did not always exhibit the same changes in the tumor cells from nocodazole treatment. In spite of the complex changes observed in the phosphorylation of many of the proteins, possible common features induced by nocodazole were found, including phosphorylation of nucleophosmin (NPM) S254 and coatomer protein complex, subunit alpha (COPA) S173, suggesting that the events are not cell-type specific but events generally occurring in mitosis or induced by a microtubule-interfering agent. Further, temporal analysis of phosphoproteome change revealed that phosphorylation of NPM S254 and COPA S173 was observed from the early (6 h) and late (24 h) time point after nocodazole treatment, respectively, suggesting that NPM S254 may be involved in the induction of M-phase arrest by nocodazole, whereas COPA S173 may be caused as a result of M-phase arrest."
19491898,0,J. Immunol.,2985117R,2009,The mucosal adjuvant effect of alpha-galactosylceramide for induction of protective immunity to sexually transmitted viral infection.,"Development of mucosal adjuvants to generate immunity in the female genital tract may have important implications for the development of vaccines to counter sexually transmitted infections. alpha-Galactosylceramide (alpha-GalCer) is presented by CD1d molecule on APCs to invariant Valpha14(+) NKT (iNKT) cells, which upon activation rapidly produce large amounts of immunomodulatory cytokines, leading to activation of a variety of innate and adaptive immune cells. Here, we assessed whether alpha-GalCer could act as a mucosal adjuvant for induction of protective immunity against genital herpes. We found that intranasal immunization with HSV-2 glycoprotein D (gD) in combination with alpha-GalCer elicits strong systemic gD-specific IgG Ab response as well as lymphoproliferative response with a mixed Th1/Th2 cytokine profile in the spleen, mediastinal lymph nodes, and genital lymph nodes. Importantly, such an immunization scheme conferred complete protection against an otherwise lethal vaginal HSV-2 challenge. We could also show that intravaginal immunization with gD plus alpha-GalCer generates potent gD-specific lymphoproliferative and IFN-gamma responses in the genital lymph nodes and spleen. Furthermore, the vaginally immunized mice developed a strong systemic and mucosal IgG Ab response and protection against vaginal HSV-2 challenge. The mucosal adjuvant effect of alpha-GalCer was found to be mediated via CD1d molecule and appeared to be independent of the usage of the adaptor molecule MyD88. To our knowledge, this is the first report on the mucosal adjuvant effect of alpha-GalCer for induction of protective immunity against a sexually transmitted pathogen."
19491902,0,J. Immunol.,2985117R,2009,Follicular and marginal zone B cells fail to cross-present MHC class I-restricted epitopes derived from viral particles.,"Viruses and virus-like particles (VLPs) are known to be potent inducers of B cell as well as Th cell and CTL responses. It is well established that professional APCs such as dendritic cells (DCs) and macrophages efficiently process viral particles for both MHC class I- and MHC class II-associated presentation, which is essential for induction of CTL and Th cell responses, respectively. Less is known, however, about the ability of B cells to present epitopes derived from viral particles to T cells. Using two different VLPs, in this study we show in vitro as well as in vivo that DCs present VLP-derived peptides in association with MHC class I as well as class II. In contrast, although B cells were able to capture VLPs similarly as DCs and although they efficiently processed VLPs for presentation in association with MHC class II, they failed to process exogenous VLPs for presentation in association with MHC class I. Thus, in contrast to DCs, B cells are not involved in the process of cross-priming. This finding is of physiological importance because B cells with the ability to cross-present Ag to specific CD8(+) T cells may be killed by these cells, preventing the generation of neutralizing Ab responses."
19492039,0,J. Immunol.,2985117R,2009,Differentiation of central memory CD8 T cells is independent of CD62L-mediated trafficking to lymph nodes.,"CD62L (L-selectin) is a key regulator of T cell trafficking, and its surface expression on activated T cells is modulated to control T cell access to lymph nodes after acute infections. In memory T cells, CD62L is the most frequently used marker to define central memory T cells, a population that provides enhanced protection against most, but not all, pathogens. Early access of CD62L(pos) effector T cells to lymph nodes has been proposed to result in preferential central memory T cell differentiation, but direct proof for the involvement of lymph node homing in memory T cell differentiation is lacking. In this study, we show that central memory lineage commitment in CD8 T cells is unaltered by enhanced entry into lymph nodes as a result of constitutive CD62L expression, and that equal numbers of effector and central memory CD8 T cells develop in the absence of CD62L-mediated lymph node trafficking. Our results suggest that CD62L is not a deterministic marker of central memory T cell differentiation, thus providing new insight into the process of memory CD8 T cell generation."
19492045,0,J. Immunol.,2985117R,2009,Notch activation induces the generation of functional NK cells from human cord blood CD34-positive cells devoid of IL-15.,"The development of NK cells from hematopoietic stem cells is thought to be dependent on IL-15. In this study, we demonstrate that stimulation of human cord blood CD34(+) cells by a Notch ligand, Delta4, along with IL-7, stem cell factor, and Fms-like tyrosine kinase 3 ligand, but no IL-15, in a stroma-free culture induced the generation of cells with characteristics of functional NK cells, including CD56 and CD161 Ag expression, IFN-gamma secretion, and cytotoxic activity against K562 and Jurkat cells. Addition of gamma-secretase inhibitor and anti-human Notch1 Ab to the culture medium almost completely blocked NK cell emergence. Addition of anti-human IL-15-neutralizing Ab did not affect NK cell development in these culture conditions. The presence of IL-15, however, augmented cytotoxicity and was required for a more mature NK cell phenotype. CD56(+) cells generated by culture with IL-15, but without Notch stimulation, were negative for CD7 and cytoplasmic CD3, whereas CD56(+) cells generated by culture with both Delta4 and IL-15 were CD7(+) and cytoplasmic CD3(+) from the beginning and therefore more similar to in vivo human NK cell progenitors. Together, these results suggest that Notch signaling is important for the physiologic development of NK cells at differentiation stages beyond those previously postulated."
19492063,1,J. Immunol.,2985117R,2009,Activation of melanoma differentiation-associated gene 5 causes rapid involution of the thymus.,"In the course of infection, the detection of pathogen-associated molecular patterns by specialized pattern recognition receptors in the host leads to activation of the innate immune system. Whereas the subsequent induction of adaptive immune responses in secondary lymphoid organs is well described, little is known about the effects of pathogen-associated molecular pattern-induced activation on primary lymphoid organs. Here we show that activation of innate immunity through the virus-sensing melanoma differentiation-associated gene 5 (MDA-5) receptor causes a rapid involution of the thymus. We observed a strong decrease in thymic cellularity associated with characteristic alterations in thymic subpopulations and microanatomy. In contrast, immune stimulation with potent TLR agonists did not lead to thymic involution or induce changes in thymic subpopulations, demonstrating that thymic pathology is not a general consequence of innate immune activation. We determined that suppression of thymocyte proliferation and enhanced apoptosis are the essential cellular mechanisms involved in the decrease in thymic size upon MDA-5 activation. Further, thymic involution critically depended on type I IFN. Strikingly however, no direct action of type I IFN on thymocytes was required, given that the decrease in thymic size was still observed in mice with a selective deletion of the type I IFN receptor on T cells. All changes observed were self-limiting, given that cessation of MDA-5 activation led to a rapid recovery of thymic size. We show for the first time that the in vivo activation of the virus-sensing MDA-5 receptor leads to a rapid and reversible involution of the thymus."
19492076,0,J. Immunol.,2985117R,2009,CD8 T cells producing IL-17 and IFN-gamma initiate the innate immune response required for responses to antigen skin challenge.,"Effector CD8 T cell recruitment into the skin in response to Ag challenge requires prior CXCL1/KC-directed neutrophil infiltration. Mechanisms inducing CXCL1 production and the dynamics of neutrophil-CD8 T cell interactions during elicitation of Ag-specific responses in the skin were investigated. CXCL1 and CXCL2/MIP-2 were produced within 3-6 h of Ag challenge at 10-fold higher levels in skin challenge sites of Ag-sensitized vs nonsensitized mice. In the challenge sites of sensitized mice this production decreased at 6-9 h postchallenge to near the levels observed in skin challenge sites of nonsensitized mice but rose to a second peak 12 h after challenge. The elevated early neutrophil chemoattractant production at 3-6 h after skin challenge of sensitized animals required both IFN-gamma and IL-17, produced by distinct populations of Ag-primed CD8 T cells in response to Ag challenge. Although induced by the Ag-primed CD8 T cells, the early CXCL1 and CXCL2 production was accompanied by neutrophil but not CD8 T cell infiltration into the skin Ag challenge site. Infiltration of the CD8 T cells into the challenge site was not observed until 18-24 h after challenge. These results demonstrate an intricate series of early interactions between Ag-specific and innate immune components that regulate the sequential infiltration of neutrophils and then effector T cells into the skin to mediate an immune response."
19492078,0,J. Immunol.,2985117R,2009,Central memory CD8+ T cells induce graft-versus-host disease and mediate graft-versus-leukemia.,"In allogeneic hemopoietic stem cell transplantation, mature donor alphabeta T cells in the allograft promote T cell reconstitution in the recipient and mediate the graft-vs-leukemia (GVL) effect. Unfortunately, donor T cells can attack nonmalignant host tissues and cause graft-vs-host disease (GVHD). It has previously been shown that effector memory T cells not primed to alloantigen do not cause GVHD yet transfer functional T cell memory and mediate GVL. Recently, central memory T cells (T(CM)) have also been reported to not cause GVHD. In contrast, in this study, we demonstrate that purified CD8(+) T(CM) not specifically primed to alloantigens mediate GVHD in the MHC-mismatched C57BL/6 (B6)--&gt;BALB/c and the MHC-matched, multiple minor histocompatibility Ag-mismatched C3H.SW--&gt;B6 strain pairings. CD8(+) T(CM) and naive T cells (T(N)) caused similar histological disease in liver, skin, and bowel. B6 CD8(+) T(CM) and T(N) similarly expanded in BALB/c recipients, and the majority of their progeny produced IFN-gamma upon restimulation. However, in both models, CD8(+) T(CM) induced milder clinical GVHD than did CD8(+) T(N). Nonetheless, CD8(+) T(CM) and T(N) were similarly potent mediators of GVL against a mouse model of chronic-phase chronic myelogenous leukemia. Thus, in contrast to what was previously thought, CD8(+) T(CM) are capable of inducing GVHD and are substantially different from T(EM) but only subtly so from T(N)."
19492080,0,Mol. Cell. Biol.,8109087,2009,Roles of CLOCK phosphorylation in suppression of E-box-dependent transcription.,"In mammalian circadian clockwork, the CLOCK-BMAL1 heterodimer activates E-box-dependent transcription, while its activity is suppressed by circadian binding with negative regulators, such as CRYs. Here, we found that the CLOCK protein is kept mostly in the phosphorylated form throughout the day and is partly hyperphosphorylated in the suppression phase of E-box-dependent transcription in the mouse liver and NIH 3T3 cells. Coexpression of CRY2 in NIH 3T3 cells inhibited the phosphorylation of CLOCK, whereas CIPC coexpression markedly stimulated phosphorylation, indicating that CLOCK phosphorylation is regulated by a combination of the negative regulators in the suppression phase. CLOCK-BMAL1 purified from the mouse liver was subjected to tandem mass spectrometry analysis, which identified Ser38, Ser42, and Ser427 as in vivo phosphorylation sites of CLOCK. Ser38Asp and Ser42Asp mutations of CLOCK additively and markedly weakened the transactivation activity of CLOCK-BMAL1, with downregulation of the nuclear amount of CLOCK and the DNA-binding activity. On the other hand, CLOCK Delta 19, lacking the CIPC-binding domain, was far less phosphorylated and much more stabilized than wild-type CLOCK in vivo. Calyculin A treatment of cultured NIH 3T3 cells promoted CLOCK phosphorylation and facilitated its proteasomal degradation. Together, these results show that CLOCK phosphorylation contributes to the suppression of CLOCK-BMAL1-mediated transactivation through dual regulation: inhibition of CLOCK activity and promotion of its degradation."
19492082,0,J. Biol. Chem.,2985121R,2009,The antifungal agent itraconazole induces the accumulation of high mannose glycoproteins in macrophages.,"Bacterial lipopolysaccharide (LPS) is a key mediator in the development of Gram-negative septic shock, which is a major health problem. The effect of LPS on myeloid cells is mediated by a multicomplex receptor system in which CD14, a glycosylphosphatidylinositol-anchored glycoprotein, and Toll-like receptor 4 are the major players. We have found that incubation of macrophages with itraconazole (ICZ), an azole antifungal commonly used in humans, altered both the expression and glycosylation of CD14. This glycoprotein, which is endo H-resistant in untreated cells, becomes endo H-sensitive following ICZ treatment. The effect of ICZ on glycan processing was observed in all newly synthesized glycoproteins as indicated by incorporation of [2-(3)H]mannose. In addition, cells treated with ICZ increased surface concanavalin A (ConA) binding, corroborating an increase in high mannose surface glycoproteins. Although the glycosylation pattern of CD14 was altered, this glycoprotein was delivered to the cell surface or was secreted. Moreover, it appeared functional as demonstrated by the release of LPS-induced tumor necrosis factor-alpha under conditions specific for a CD14-mediated activation process. The effect of ICZ on glycosylation was not dependent on inhibition of the cholesterol biosynthetic pathway and was specific for this drug because other azole antifungals, such as ketoconazole and econazole, did not alter glycan processing. These results suggest a possible secondary effect of ICZ that impacts the processing of glyconjugates and may alter cellular function and homeostasis."
19492086,0,J. Biol. Chem.,2985121R,2009,Inhibiting JNK dephosphorylation and induction of apoptosis by novel anticancer agent NSC-741909 in cancer cells.,"NSC-741909 is a recently identified novel anticancer agent that suppresses the growth of several NCI-60 cancer cell lines with a unique anticancer spectrum. However, its molecular mechanisms remain unknown. To determine the molecular mechanisms of NSC-741909-induced antitumor activity, we analyzed the changes of 77 protein biomarkers in a sensitive lung cancer cell line after treatment with this compound by using reverse-phase protein microarray. The results showed that phosphorylation of mitogen-activated protein (MAP) kinases (P38 MAPK, ERK, and JNK) were persistently elevated by the treatment with NSC-741909. However, only the JNK-specific inhibitor SP600125 effectively blocked the apoptosis induced by NSC-741909. Moreover, NSC-741909-mediated apoptosis was also blocked by a dominant-negative JNK construct, suggesting that sustained activation of JNK is critical for the apoptosis induction. Further studies revealed that treatment with NSC-741909 suppressed dephosphorylation of JNK and the expression of MAPK phosphatase-1. Thus, NSC-741909-mediated inhibition of JNK dephosphorylation results in sustained JNK activation, which leads to apoptosis in cancer cells."
19492091,0,Genetics,374636,2009,Nonmetric multidimensional scaling corrects for population structure in association mapping with different sample types.,"Recent research has developed various promising methods to control for population structure in genomewide association mapping of complex traits, but systematic examination of how well these methods perform under different genetic scenarios is still lacking. Appropriate methods for controlling genetic relationships among individuals need to balance the concern of false positives and statistical power, which can vary for different association sample types. We used a series of simulated samples and empirical data sets from cross- and self-pollinated species to demonstrate the performance of several contemporary methods in correcting for different types of genetic relationships encountered in association analysis. We proposed a two-stage dimension determination approach for both principal component analysis and nonmetric multidimensional scaling (nMDS) to capture the major structure pattern in association mapping samples. Our results showed that by exploiting both genotypic and phenotypic information, this two-stage dimension determination approach balances the trade-off between data fit and model complexity, resulting in an effective reduction in false positive rate with minimum loss in statistical power. Further, the nMDS technique of correcting for genetic relationship proved to be a powerful complement to other existing methods. Our findings highlight the significance of appropriate application of different statistical methods for dealing with complex genetic relationships in various genomewide association studies."
19492796,0,Genetics,374636,2009,Quantitative trait loci for aggressive behavior in Drosophila melanogaster.,"Aggressive behavior is observed across animal taxa and is likely to be evolutionarily conserved. Although potentially advantageous, aggression can have social and health consequences in humans, and is a component of a number of psychiatric disorders. As a complex genetic trait, it is modulated by numerous quantitative trait loci (QTL) with allelic effects that can vary in direction and magnitude and that are sensitive to environmental perturbations. Assays to quantify aggressive behavior in Drosophila melanogaster have been developed, making this an ideal model system in which to dissect the genomic architecture underlying manifestation of and variation in aggressive behavior. Here, we map QTL affecting variation in aggression between two wild-type Drosophila strains. We identified a minimum of five QTL in a genomewide scan: two on chromosome 2 and three on chromosome 3. At least three and possibly all five of these QTL interact epistatically. We used deficiency complementation mapping to subdivide two linked, epistatically interacting QTL of large effect on chromosome 3 into at least six QTL, and complementation tests to mutations identified four candidate quantitative trait genes. Extensive epistasis poses a serious challenge for understanding the genetic basis of complex traits."
19492797,0,J. Mol. Biol.,2985088R,2009,Structural and functional analysis of the globular head domain of p115 provides insight into membrane tethering.,"Molecular tethers have a central role in the organization of the complex membrane architecture of eukaryotic cells. p115 is a ubiquitous, essential tether involved in vesicle transport and the structural organization of the exocytic pathway. We describe two crystal structures of the N-terminal domain of p115 at 2.0 A resolution. The p115 structures show a novel alpha-solenoid architecture constructed of 12 armadillo-like, tether-repeat, alpha-helical tripod motifs. We find that the H1 TR binds the Rab1 GTPase involved in endoplasmic reticulum to Golgi transport. Mutation of the H1 motif results in the dominant negative inhibition of endoplasmic reticulum to Golgi trafficking. We propose that the H1 helical tripod contributes to the assembly of Rab-dependent complexes responsible for the tether and SNARE-dependent fusion of membranes."
19492813,0,Biophys. J.,370626,2009,Mechanical characterization of protein L in the low-force regime by electromagnetic tweezers/evanescent nanometry.,"Mechanical manipulation at the single molecule level of proteins exhibiting mechanical stability poses a technical challenge that has been almost exclusively approached by atomic force microscopy (AFM) techniques. However, due to mechanical drift limitations, AFM techniques are restricted to experimental recordings that last less than a minute in the high-force regime. Here we demonstrate a novel combination of electromagnetic tweezers and evanescent nanometry that readily captures the forced unfolding trajectories of protein L at pulling forces as low as 10-15 pN. Using this approach, we monitor unfolding and refolding cycles of the same polyprotein for a period of time longer than 30 min. From such long-lasting recordings, we obtain ensemble averages of unfolding step sizes and rates that are consistent with single-molecule AFM data obtained at higher stretching forces. The unfolding kinetics of protein L at low stretching forces confirms and extends the observations that the mechanical unfolding rate is exponentially dependent on the pulling force within a wide range of stretching forces spanning from 13 pN up to 120 pN. Our experiments demonstrate a novel approach for the mechanical manipulation of single proteins for extended periods of time in the low-force regime."
19492834,0,Biophys. J.,370626,2009,Urea impedes the hydrophobic collapse of partially unfolded proteins.,"Proteins are denatured in aqueous urea solution. The nature of the molecular driving forces has received substantial attention in the past, whereas the question how urea acts at different phases of unfolding is not yet well understood at the atomic level. In particular, it is unclear whether urea actively attacks folded proteins or instead stabilizes unfolded conformations. Here we investigated the effect of urea at different phases of unfolding by molecular dynamics simulations, and the behavior of partially unfolded states in both aqueous urea solution and in pure water was compared. Whereas the partially unfolded protein in water exhibited hydrophobic collapses as primary refolding events, it remained stable or even underwent further unfolding steps in aqueous urea solution. Further, initial unfolding steps of the folded protein were found not to be triggered by urea, but instead, stabilized. The underlying mechanism of this stabilization is a favorable interaction of urea with transiently exposed, less-polar residues and the protein backbone, thereby impeding back-reactions. Taken together, these results suggest that, quite generally, urea-induced protein unfolding proceeds primarily not by active attack. Rather, thermal fluctuations toward the unfolded state are stabilized and the hydrophobic collapse of partially unfolded proteins toward the native state is impeded. As a result, the equilibrium is shifted toward the unfolded state."
19492856,0,Biophys. J.,370626,2009,Hidden Markov analysis of nucleosome unwrapping under force.,"Transient conformational changes of DNA-protein complexes play an important role in the DNA metabolism but are generally difficult to resolve. Single molecule force spectroscopy has the unique capability to follow such reactions but Brownian fluctuations in the end-to-end distance of a DNA tether can obscure these events. Here we measured the force-induced unwrapping of DNA from a single nucleosome and show that hidden Markov analysis, adopted for the nonlinear force-extension of DNA, can readily resolve unwrapping events that are significantly smaller than the Brownian fluctuations. The resulting probability distributions of the tether length are used to accurately resolve small changes in contour length and persistence length. The latter is shown to be directly related to the DNA bending angle of the complex. The wormlike chain-adapted hidden Markov analysis can be used for any transient DNA-protein complex and provides a robust method for the investigation of these transient events."
19492988,0,Biophys. J.,370626,2009,Peptide nanopores and lipid bilayers: interactions by coarse-grained molecular-dynamics simulations.,"A set of 49 protein nanopore-lipid bilayer systems was explored by means of coarse-grained molecular-dynamics simulations to study the interactions between nanopores and the lipid bilayers in which they are embedded. The seven nanopore species investigated represent the two main structural classes of membrane proteins (alpha-helical and beta-barrel), and the seven different bilayer systems range in thickness from approximately 28 to approximately 43 A. The study focuses on the local effects of hydrophobic mismatch between the nanopore and the lipid bilayer. The effects of nanopore insertion on lipid bilayer thickness, the dependence between hydrophobic thickness and the observed nanopore tilt angle, and the local distribution of lipid types around a nanopore in mixed-lipid bilayers are all analyzed. Different behavior for nanopores of similar hydrophobic length but different geometry is observed. The local lipid bilayer perturbation caused by the inserted nanopores suggests possible mechanisms for both lipid bilayer-induced protein sorting and protein-induced lipid sorting. A correlation between smaller lipid bilayer thickness (larger hydrophobic mismatch) and larger nanopore tilt angle is observed and, in the case of larger hydrophobic mismatches, the simulated tilt angle distribution seems to broaden. Furthermore, both nanopore size and key residue types (e.g., tryptophan) seem to influence the level of protein tilt, emphasizing the reciprocal nature of nanopore-lipid bilayer interactions."
19493159,1,Cell,413066,2009,SIRT5 Deacetylates carbamoyl phosphate synthetase 1 and regulates the urea cycle.,"Sirtuins are NAD-dependent protein deacetylases that connect metabolism and aging. In mammals, there are seven sirtuins (SIRT1-7), three of which are associated with mitochondria. Here, we show that SIRT5 localizes in the mitochondrial matrix and interacts with carbamoyl phosphate synthetase 1 (CPS1), an enzyme, catalyzing the initial step of the urea cycle for ammonia detoxification and disposal. SIRT5 deacetylates CPS1 and upregulates its activity. During fasting, NAD in liver mitochondria increases, thereby triggering SIRT5 deacetylation of CPS1 and adaptation to the increase in amino acid catabolism. Indeed, SIRT5 KO mice fail to upregulate CPS1 activity and show elevated blood ammonia during fasting. Similar effects occur during long-term calorie restriction or a high protein diet. These findings demonstrate SIRT5 plays a pivotal role in ammonia detoxification and disposal by activating CPS1."
19493165,0,Cell,413066,2009,An effector of RNA-directed DNA methylation in arabidopsis is an ARGONAUTE 4- and RNA-binding protein.,"DNA methylation is a conserved epigenetic mark in plants and mammals. In Arabidopsis, DNA methylation can be triggered by small interfering RNAs (siRNAs) through an RNA-directed DNA methylation (RdDM) pathway. Here, we report the identification of an RdDM effector, KTF1. Loss-of-function mutations in KTF1 reduce DNA methylation and release the silencing of RdDM target loci without abolishing the siRNA triggers. KTF1 has similarity to the transcription elongation factor SPT5 and contains a C-terminal extension rich in GW/WG repeats. KTF1 colocalizes with ARGONAUTE 4 (AGO4) in punctate nuclear foci and binds AGO4 and RNA transcripts. Our results suggest KTF1 as an adaptor protein that binds scaffold transcripts generated by Pol V and recruits AGO4 and AGO4-bound siRNAs to form an RdDM effector complex. The dual interaction of an effector protein with AGO and small RNA target transcripts may be a general feature of RNA-silencing effector complexes."
19493169,0,Cell,413066,2009,Centromere-specific assembly of CENP-a nucleosomes is mediated by HJURP.,"The centromere is responsible for accurate chromosome segregation. Mammalian centromeres are specified epigenetically, with all active centromeres containing centromere-specific chromatin in which CENP-A replaces histone H3 within the nucleosome. The proteins responsible for assembly of human CENP-A into centromeric nucleosomes during the G1 phase of the cell cycle are shown here to be distinct from the chromatin assembly factors previously shown to load other histone H3 variants. Here we demonstrate that prenucleosomal CENP-A is complexed with histone H4, nucleophosmin 1, and HJURP. Recruitment of new CENP-A into nucleosomes at replicated centromeres is dependent on HJURP. Recognition by HJURP is mediated through the centromere targeting domain (CATD) of CENP-A, a region that we demonstrated previously to induce a unique conformational rigidity to both the subnucleosomal CENP-A heterotetramer and the corresponding assembled nucleosome. We propose HJURP to be a cell-cycle-regulated CENP-A-specific histone chaperone required for centromeric chromatin assembly."
19493341,0,Cell,413066,2009,RAD6-Mediated transcription-coupled H2B ubiquitylation directly stimulates H3K4 methylation in human cells.,"H2B ubiquitylation has been implicated in active transcription but is not well understood in mammalian cells. Beyond earlier identification of hBRE1 as the E3 ligase for H2B ubiquitylation in human cells, we now show (1) that hRAD6 serves as the cognate E2-conjugating enzyme; (2) that hRAD6, through direct interaction with hPAF-bound hBRE1, is recruited to transcribed genes and ubiquitylates chromatinized H2B at lysine 120; (3) that hPAF-mediated transcription is required for efficient H2B ubiquitylation as a result of hPAF-dependent recruitment of hBRE1-hRAD6 to the Pol II transcription machinery; (4) that H2B ubiquitylation per se does not affect the level of hPAF-, SII-, and p300-dependent transcription and likely functions downstream; and (5) that H2B ubiquitylation directly stimulates hSET1-dependent H3K4 di- and trimethylation. These studies establish the natural H2B ubiquitylation factors in human cells and also detail the mechanistic basis for H2B ubiquitylation and function during transcription."
19493963,0,Science,404511,2009,Regulators of PP2C phosphatase activity function as abscisic acid sensors.,"The plant hormone abscisic acid (ABA) acts as a developmental signal and as an integrator of environmental cues such as drought and cold. Key players in ABA signal transduction include the type 2C protein phosphatases (PP2Cs) ABI1 and ABI2, which act by negatively regulating ABA responses. In this study, we identify interactors of ABI1 and ABI2 which we have named regulatory components of ABA receptor (RCARs). In Arabidopsis, RCARs belong to a family with 14 members that share structural similarity with class 10 pathogen-related proteins. RCAR1 was shown to bind ABA, to mediate ABA-dependent inactivation of ABI1 or ABI2 in vitro, and to antagonize PP2C action in planta. Other RCARs also mediated ABA-dependent regulation of ABI1 and ABI2, consistent with a combinatorial assembly of receptor complexes."
19493964,0,Cell,413066,2009,Dimethylation of H3K4 by Set1 recruits the Set3 histone deacetylase complex to 5' transcribed regions.,"Cotranscriptional histone methylations by Set1 and Set2 have been shown to affect histone acetylation at promoters and 3' regions of genes, respectively. While histone H3K4 trimethylation (H3K4me3) is thought to promote nucleosome acetylation and remodeling near promoters, we show here that H3K4 dimethylation (H3K4me2) by Set1 leads to reduced histone acetylation levels near 5' ends of genes. H3K4me2 recruits the Set3 complex via the Set3 PHD finger, localizing the Hos2 and Hst1 subunits to deacetylate histones in 5' transcribed regions. Cells lacking the Set1-Set3 complex pathway are sensitive to mycophenolic acid and have reduced polymerase levels at a Set3 target gene, suggesting a positive role in transcription. We propose that Set1 establishes two distinct chromatin zones on genes: H3K4me3 leads to high levels of acetylation and low nucleosome density at promoters, while H3K4me2 just downstream recruits the Set3 complex to suppress nucleosome acetylation and remodeling."
